text,label,color
Present me the rivers light_green,water,light_green
Present me the rivers orange,water,orange
Present me the rivers purple,water,purple
Present me the rivers pink,water,pink
Present me the rivers brown,water,brown
Present me the rivers gray,water,gray
Present me the rivers grey,water,grey
Present me the rivers violet,water,violet
Present me the rivers silver,water,silver
Present me the rivers gold,water,gold
Present me the rivers teal,water,teal
Present me the water areas cyan,water,cyan
Present me the water areas yellow,water,yellow
Present me the water areas magenta,water,magenta
Present me the water areas green,water,green
Present me the water areas blue,water,blue
Present me the water areas white,water,white
Present me the water areas,water,None
Present me the water areas red,water,red
Present me the water areas light_blue,water,light_blue
Present me the water areas light_green,water,light_green
Present me the water areas orange,water,orange
Present me the water areas purple,water,purple
Present me the water areas pink,water,pink
Present me the water areas brown,water,brown
Present me the water areas gray,water,gray
Present me the water areas grey,water,grey
Present me the water areas violet,water,violet
Present me the water areas silver,water,silver
Present me the water areas gold,water,gold
Present me the water areas teal,water,teal
Present me the barren cyan,barren,cyan
Present me the barren yellow,barren,yellow
Present me the barren magenta,barren,magenta
Present me the barren green,barren,green
Present me the barren blue,barren,blue
Present me the barren white,barren,white
Present me the barren,barren,None
Present me the barren red,barren,red
Present me the barren light_blue,barren,light_blue
Present me the barren light_green,barren,light_green
Present me the barren orange,barren,orange
Present me the barren purple,barren,purple
Present me the barren pink,barren,pink
Present me the barren brown,barren,brown
Present me the barren gray,barren,gray
Present me the barren grey,barren,grey
Present me the barren violet,barren,violet
Present me the barren silver,barren,silver
Present me the barren gold,barren,gold
Present me the barren teal,barren,teal
Present me the desert cyan,barren,cyan
Present me the desert yellow,barren,yellow
Present me the desert magenta,barren,magenta
Present me the desert green,barren,green
Present me the desert blue,barren,blue
Present me the desert white,barren,white
Present me the desert,barren,None
Present me the desert red,barren,red
Present me the desert light_blue,barren,light_blue
Present me the desert light_green,barren,light_green
Present me the desert orange,barren,orange
Present me the desert purple,barren,purple
Present me the desert pink,barren,pink
Present me the desert brown,barren,brown
Present me the desert gray,barren,gray
Present me the desert grey,barren,grey
Present me the desert violet,barren,violet
Present me the desert silver,barren,silver
Present me the desert gold,barren,gold
Present me the desert teal,barren,teal
Present me the arid land cyan,barren,cyan
Present me the arid land yellow,barren,yellow
Present me the arid land magenta,barren,magenta
Present me the arid land green,barren,green
Present me the arid land blue,barren,blue
Present me the arid land white,barren,white
Present me the arid land,barren,None
Present me the arid land red,barren,red
Present me the arid land light_blue,barren,light_blue
Present me the arid land light_green,barren,light_green
Present me the arid land orange,barren,orange
Present me the arid land purple,barren,purple
Present me the arid land pink,barren,pink
Present me the arid land brown,barren,brown
Present me the arid land gray,barren,gray
Present me the arid land grey,barren,grey
Present me the arid land violet,barren,violet
Present me the arid land silver,barren,silver
Present me the arid land gold,barren,gold
Present me the arid land teal,barren,teal
Present me the barren areas cyan,barren,cyan
Present me the barren areas yellow,barren,yellow
Present me the barren areas magenta,barren,magenta
Present me the barren areas green,barren,green
Present me the barren areas blue,barren,blue
Present me the barren areas white,barren,white
Present me the barren areas,barren,None
Present me the barren areas red,barren,red
Present me the barren areas light_blue,barren,light_blue
Present me the barren areas light_green,barren,light_green
Present me the barren areas orange,barren,orange
Present me the barren areas purple,barren,purple
Present me the barren areas pink,barren,pink
Present me the barren areas brown,barren,brown
Present me the barren areas gray,barren,gray
Present me the barren areas grey,barren,grey
Present me the barren areas violet,barren,violet
Present me the barren areas silver,barren,silver
Present me the barren areas gold,barren,gold
Present me the barren areas teal,barren,teal
Present me the wasteland cyan,barren,cyan
Present me the wasteland yellow,barren,yellow
Present me the wasteland magenta,barren,magenta
Present me the wasteland green,barren,green
Present me the wasteland blue,barren,blue
Present me the wasteland white,barren,white
Present me the wasteland,barren,None
Present me the wasteland red,barren,red
Present me the wasteland light_blue,barren,light_blue
Present me the wasteland light_green,barren,light_green
Present me the wasteland orange,barren,orange
Present me the wasteland purple,barren,purple
Present me the wasteland pink,barren,pink
Present me the wasteland brown,barren,brown
Present me the wasteland gray,barren,gray
Present me the wasteland grey,barren,grey
Present me the wasteland violet,barren,violet
Present me the wasteland silver,barren,silver
Present me the wasteland gold,barren,gold
Present me the wasteland teal,barren,teal
Let me see the urban cyan,urban,cyan
Let me see the urban yellow,urban,yellow
Let me see the urban magenta,urban,magenta
Let me see the urban green,urban,green
Let me see the urban blue,urban,blue
Let me see the urban white,urban,white
Let me see the urban,urban,None
Let me see the urban red,urban,red
Let me see the urban light_blue,urban,light_blue
Let me see the urban light_green,urban,light_green
Let me see the urban orange,urban,orange
Let me see the urban purple,urban,purple
Let me see the urban pink,urban,pink
Let me see the urban brown,urban,brown
Let me see the urban gray,urban,gray
Let me see the urban grey,urban,grey
Let me see the urban violet,urban,violet
Let me see the urban silver,urban,silver
Let me see the urban gold,urban,gold
Let me see the urban teal,urban,teal
Let me see the urbans cyan,urban,cyan
Let me see the urbans yellow,urban,yellow
Let me see the urbans magenta,urban,magenta
Let me see the urbans green,urban,green
Let me see the urbans blue,urban,blue
Let me see the urbans white,urban,white
Let me see the urbans,urban,None
Let me see the urbans red,urban,red
Let me see the urbans light_blue,urban,light_blue
Let me see the urbans light_green,urban,light_green
Let me see the urbans orange,urban,orange
Let me see the urbans purple,urban,purple
Let me see the urbans pink,urban,pink
Let me see the urbans brown,urban,brown
Let me see the urbans gray,urban,gray
Let me see the urbans grey,urban,grey
Let me see the urbans violet,urban,violet
Let me see the urbans silver,urban,silver
Let me see the urbans gold,urban,gold
Let me see the urbans teal,urban,teal
Let me see the urban areas cyan,urban,cyan
Let me see the urban areas yellow,urban,yellow
Let me see the urban areas magenta,urban,magenta
Let me see the urban areas green,urban,green
Let me see the urban areas blue,urban,blue
Let me see the urban areas white,urban,white
Let me see the urban areas,urban,None
Let me see the urban areas red,urban,red
Let me see the urban areas light_blue,urban,light_blue
Let me see the urban areas light_green,urban,light_green
Let me see the urban areas orange,urban,orange
Let me see the urban areas purple,urban,purple
Let me see the urban areas pink,urban,pink
Let me see the urban areas brown,urban,brown
Let me see the urban areas gray,urban,gray
Let me see the urban areas grey,urban,grey
Let me see the urban areas violet,urban,violet
Let me see the urban areas silver,urban,silver
Let me see the urban areas gold,urban,gold
Let me see the urban areas teal,urban,teal
Let me see the cities cyan,urban,cyan
Let me see the cities yellow,urban,yellow
Let me see the cities magenta,urban,magenta
Let me see the cities green,urban,green
Let me see the cities blue,urban,blue
Let me see the cities white,urban,white
Let me see the cities,urban,None
Let me see the cities red,urban,red
Let me see the cities light_blue,urban,light_blue
Let me see the cities light_green,urban,light_green
Let me see the cities orange,urban,orange
Let me see the cities purple,urban,purple
Let me see the cities pink,urban,pink
Let me see the cities brown,urban,brown
Let me see the cities gray,urban,gray
Let me see the cities grey,urban,grey
Let me see the cities violet,urban,violet
Let me see the cities silver,urban,silver
Let me see the cities gold,urban,gold
Let me see the cities teal,urban,teal
Let me see the city areas cyan,urban,cyan
Let me see the city areas yellow,urban,yellow
Let me see the city areas magenta,urban,magenta
Let me see the city areas green,urban,green
Let me see the city areas blue,urban,blue
Let me see the city areas white,urban,white
Let me see the city areas,urban,None
Let me see the city areas red,urban,red
